buyer_dea_no,buyer_state,buyer_county,lat,lon
BB9432698,NC,BUNCOMBE,35.5712239,-82.5024098
AR1539026,TN,SULLIVAN,36.4842688,-82.5034882
AR5220277,NC,BUNCOMBE,35.5704822,-82.5054814
BW9241871,TN,SULLIVAN,36.4888792,-82.5066598
BI6763951,NC,HENDERSON,35.4416483,-82.506744
AF1876614,KY,PIKE,37.4874269,-82.5069558
BF6048955,TN,SULLIVAN,36.4892745,-82.5078651
FM3934468,NC,BUNCOMBE,35.4446797,-82.5079357
AE3003883,KY,PIKE,37.4850635,-82.5092181
BF9322443,KY,PIKE,37.4400979,-82.509528
BH3257842,KY,MARTIN,37.853651,-82.511345
FW0884684,NC,BUNCOMBE,35.4589872,-82.5124529
FC2957908,NC,BUNCOMBE,35.507368,-82.514181
AK5917236,TN,SULLIVAN,36.543914,-82.5142025
BT8266226,KY,PIKE,37.4828573,-82.5152965
BK3814058,TN,SULLIVAN,36.5486779,-82.5160469
BW5430979,NC,BUNCOMBE,35.5769826,-82.5161807
AR9256860,TN,SULLIVAN,36.5314362,-82.5165754
BH5808843,TN,SULLIVAN,36.5470243,-82.5184569
AB2538277,TN,SULLIVAN,36.5497008,-82.5186508
FB2451728,TN,SULLIVAN,36.5497008,-82.5186508
FC0189022,TN,SULLIVAN,36.5485229,-82.5188279
BW5451795,TN,SULLIVAN,36.5085853,-82.5191548
FA0301553,TN,SULLIVAN,36.5459467,-82.5193448
BA3944522,TN,SULLIVAN,36.5464908,-82.5206554
BT2288199,TN,SULLIVAN,36.5464908,-82.5206554
FP3986722,TN,SULLIVAN,36.5464908,-82.5206554
BM9874365,NC,BUNCOMBE,35.55178,-82.520788
BW9949011,NC,BUNCOMBE,35.5778019,-82.5209364
BE5296579,NC,BUNCOMBE,35.4992687,-82.5209717
BR5296579,NC,BUNCOMBE,35.4992687,-82.5209717
BP6354170,KY,PIKE,37.4549121,-82.521353
BT8369426,NC,BUNCOMBE,35.5734333,-82.5223299
BK6488971,NC,BUNCOMBE,35.5047592,-82.522435
FK0444276,NC,BUNCOMBE,35.5047592,-82.522435
BW5430905,NC,BUNCOMBE,35.4561288,-82.5234536
FI0287525,NC,BUNCOMBE,35.5005753,-82.523657
FW2124597,NC,BUNCOMBE,35.5135095,-82.5238128
BK6488349,NC,BUNCOMBE,35.5832361,-82.5238714
FK0444264,NC,BUNCOMBE,35.5832361,-82.5238714
BW6631572,TN,SULLIVAN,36.531503,-82.5238786
BW8682494,NC,BUNCOMBE,35.502641,-82.5243444
BC2737394,KY,PIKE,37.4856366,-82.5244604
BT4390441,KY,PIKE,37.4856366,-82.5244604
BN6860476,KY,PIKE,37.4436301,-82.5248831
BP6771908,KY,PIKE,37.473175,-82.526084
BS7862899,NC,BUNCOMBE,35.5114923,-82.5261514
BK6048044,TN,SULLIVAN,36.5305148,-82.5269432
AR5220291,NC,BUNCOMBE,35.5362039,-82.528269
FI3468089,NC,BUNCOMBE,35.545052,-82.5318309
AR2373544,KY,MARTIN,37.9140586,-82.532106
AF5161904,KY,MARTIN,37.868716,-82.5332987
FQ4637318,NC,BUNCOMBE,35.5922554,-82.5333976
BS8907973,KY,PIKE,37.3802982,-82.5341873
FI0611106,NC,BUNCOMBE,35.5961997,-82.5342927
BM8543414,TN,SULLIVAN,36.5227494,-82.535355
BM1987203,TN,SULLIVAN,36.539443,-82.5354513
BM2500874,TN,SULLIVAN,36.5392472,-82.5355025
BT9300992,NC,BUNCOMBE,35.4492751,-82.5363763
BF9159890,KY,PIKE,37.5042463,-82.5372108
FR3534016,NC,BUNCOMBE,35.5524545,-82.5376281
BW5579911,KY,PIKE,37.5070729,-82.5403966
AI5585154,KY,MARTIN,37.8649449,-82.54072
BC4423555,NC,BUNCOMBE,35.568598,-82.540965
BM2142937,TN,SULLIVAN,36.5406376,-82.5419803
AV6795198,KY,PIKE,37.3727842,-82.5431732
BR3832993,KY,PIKE,37.3877214,-82.5433974
FI1314498,NC,MADISON,35.824228,-82.543875
FW4185395,KY,MARTIN,37.8694708,-82.5450035
AR1473761,NC,MADISON,35.8255295,-82.5453838
FF2208521,KY,PIKE,37.4851331,-82.5463747
BM3737535,NC,MADISON,35.8268835,-82.546377
BJ7224900,NC,MADISON,35.8275689,-82.5483739
AM3264912,NC,BUNCOMBE,35.576583,-82.549222
BI7432658,NC,BUNCOMBE,35.4799222,-82.5494394
AT9487592,TN,SULLIVAN,36.5382225,-82.5494832
BF6834825,VA,SCOTT,36.6291122,-82.5506627
BP6241614,VA,SCOTT,36.6291122,-82.5506627
BK5387421,NC,BUNCOMBE,35.574959,-82.55124
BI7037698,NC,BUNCOMBE,35.6306283,-82.5522777
BL9272585,NC,BUNCOMBE,35.4821821,-82.5523147
FM2840292,NC,BUNCOMBE,35.5793154,-82.5523147
FN1782956,NC,BUNCOMBE,35.4821821,-82.5523147
FW0011370,NC,BUNCOMBE,35.6270737,-82.5523147
BA5892864,NC,BUNCOMBE,35.5405665,-82.5523204
AR5830585,TN,SULLIVAN,36.5599212,-82.5527795
AM0392744,TN,SULLIVAN,36.5510491,-82.5532021
FM1212644,TN,SULLIVAN,36.5578149,-82.5533289
BS3883938,VA,SCOTT,36.628235,-82.553683
BE5296593,NC,BUNCOMBE,35.628418,-82.5541318
BR5296593,NC,BUNCOMBE,35.628418,-82.5541318
BW6259990,TN,SULLIVAN,36.5540954,-82.5542585
FW2230869,TN,SULLIVAN,36.5540954,-82.5542585
AS0396879,TN,SULLIVAN,36.5068774,-82.5545543
BS3054234,NC,BUNCOMBE,35.6248405,-82.5545552
AA1629938,NC,BUNCOMBE,35.594244,-82.55475
AM2345317,NC,BUNCOMBE,35.6197716,-82.554756
BR2206539,NC,BUNCOMBE,35.6197639,-82.5548552
AG0388238,TN,SULLIVAN,36.5487412,-82.5552305
BP4618774,TN,SULLIVAN,36.5487412,-82.5552305
AB9803099,NC,BUNCOMBE,35.5914495,-82.5595406
AW3194141,NC,BUNCOMBE,35.7095944,-82.5616805
AB0398291,TN,SULLIVAN,36.5501088,-82.5636814
BC8253205,KY,PIKE,37.5272229,-82.5646103
BK5390341,NC,BUNCOMBE,35.704279,-82.565214
FF2469561,TN,SULLIVAN,36.5519442,-82.5652205
BI8650005,NC,BUNCOMBE,35.702965,-82.566601
BV9051246,KY,PIKE,37.5175596,-82.567132
AS6114172,VA,SCOTT,36.614067,-82.567732
AR2732053,VA,SCOTT,36.6364172,-82.5678642
BR4722256,NC,HENDERSON,35.3873497,-82.5689972
BK3426788,KY,PIKE,37.5195131,-82.5694697
FI3760700,NC,HENDERSON,35.3998536,-82.5718355
AR2059079,KY,PIKE,37.5237629,-82.5722369
AR5220289,NC,BUNCOMBE,35.5912959,-82.5756376
BW6853534,TN,SULLIVAN,36.5586807,-82.5759334
BC8762634,VA,WISE,36.9785902,-82.5773513
BH1134977,WV,WAYNE,38.4016031,-82.5776654
BC5843950,KY,PIKE,37.2785377,-82.577898
AG2972506,WV,WAYNE,38.3995305,-82.5781934
BR1178741,NC,BUNCOMBE,35.7093598,-82.5785102
AB9181138,VA,SCOTT,36.6393715,-82.5792021
FW3678298,VA,SCOTT,36.6393715,-82.5792021
FW1393975,NC,BUNCOMBE,35.7033169,-82.579378
BS6991360,NC,BUNCOMBE,35.5918894,-82.581129
AB3199230,NC,BUNCOMBE,35.5775414,-82.5821008
FH1097749,KY,PIKE,37.5393192,-82.5821008
FN1920253,NC,BUNCOMBE,35.6712289,-82.5823965
FN1145932,VA,WISE,36.9718657,-82.5827344
BE5296606,NC,BUNCOMBE,35.5889334,-82.5910974
BK6488995,NC,BUNCOMBE,35.5889334,-82.5910974
BR5296606,NC,BUNCOMBE,35.5889334,-82.5910974
FK0444252,NC,BUNCOMBE,35.5889334,-82.5910974
BF6689698,VA,WISE,36.9761159,-82.5925866
BE6792077,NC,HENDERSON,35.3180113,-82.5941594
BK5584809,NC,BUNCOMBE,35.5862622,-82.5967839
FW4251283,NC,BUNCOMBE,35.5862622,-82.5967839
BP7701370,VA,WISE,37.1180244,-82.5987416
BK1818888,VA,WISE,36.968637,-82.599068
AR3097640,VA,WISE,37.1203995,-82.5994172
BW9689273,VA,WISE,37.1208255,-82.5999029
BW5373345,VA,NORTON CITY,36.9560828,-82.601402
AL3025574,KY,LAWRENCE,38.1150939,-82.601448
BW5384805,TN,SULLIVAN,36.5574849,-82.60326
BK6488983,NC,BUNCOMBE,35.525097,-82.6039357
FK0444290,NC,BUNCOMBE,35.525097,-82.6039357
AL5072119,KY,LAWRENCE,38.1174004,-82.6053533
FI0052112,NC,BUNCOMBE,35.5307638,-82.6073075
BR9299341,KY,LAWRENCE,38.0924517,-82.6080402
BP7850096,KY,LAWRENCE,38.1108523,-82.6109302
AR8585323,KY,LAWRENCE,38.1187204,-82.6194313
FH2297922,KY,FLOYD,37.5328055,-82.6209737
FC1366423,VA,NORTON CITY,36.9355299,-82.6224185
AR1839402,NC,BUNCOMBE,35.5992825,-82.6225975
FW0486628,KY,LAWRENCE,38.1024674,-82.6242017
BM1128075,KY,BOYD,38.4687737,-82.6244128
FN1156668,VA,NORTON CITY,36.9357096,-82.624857
BM3537101,VA,NORTON CITY,36.9421518,-82.6253294
BR3546946,TN,SULLIVAN,36.5522951,-82.6258481
FL1216349,VA,NORTON CITY,36.9347174,-82.6264157
FH1600774,KY,FLOYD,37.5319523,-82.6267362
AF8060319,TN,WASHINGTON,36.4200827,-82.6267768
FF4834328,TN,WASHINGTON,36.4200827,-82.6267768
BI8315017,NC,BUNCOMBE,35.6133582,-82.6315218
FW1690468,NC,BUNCOMBE,35.6126717,-82.6322633
AB5215226,KY,LETCHER,37.1720176,-82.6335733
FP2229804,KY,LETCHER,37.1720176,-82.6335733
BK9545611,KY,BOYD,38.471361,-82.633805
BR2523985,KY,LETCHER,37.171852,-82.634368
BR0757015,KY,BOYD,38.4463165,-82.6359384
BW9316135,TN,SULLIVAN,36.5510406,-82.6361052
BR3555109,VA,NORTON CITY,36.9316207,-82.6364429
AB9715674,KY,FLOYD,37.5584583,-82.638099
FB4652093,KY,FLOYD,37.558452,-82.638162
BC8646931,KY,BOYD,38.4789635,-82.6396083
AR7214620,NC,BUNCOMBE,35.5542416,-82.6427829
FN1145920,VA,NORTON CITY,36.9314592,-82.6434237
BG3029661,KY,BOYD,38.455927,-82.6462616
BH0695203,KY,BOYD,38.4763917,-82.6467828
BP3233311,KY,BOYD,38.4843277,-82.648572
BK3588867,KY,BOYD,38.4774227,-82.6487946
FL0254881,NC,BUNCOMBE,35.6151388,-82.6494864
BR5780994,KY,BOYD,38.4726448,-82.649568
FM3352654,NC,BUNCOMBE,35.5389672,-82.6505807
BK6691528,KY,BOYD,38.4833032,-82.653408
BE5296721,NC,BUNCOMBE,35.5481087,-82.6568258
BR5296721,NC,BUNCOMBE,35.5481087,-82.6568258
BM7587895,NC,MADISON,35.801381,-82.656938
BW5497020,KY,BOYD,38.4855606,-82.6581338
BR1038074,KY,BOYD,38.4661287,-82.6587157
FE3338628,KY,FLOYD,37.5845637,-82.6607076
BC4908109,KY,BOYD,38.4731648,-82.6619666
FM1402748,NC,MADISON,35.8068741,-82.6681119
FQ0149737,KY,BOYD,38.4520818,-82.6683017
BI9582342,NC,MADISON,35.8131603,-82.6709883
AA3064982,NC,BUNCOMBE,35.5456428,-82.6756043
BI7238062,KY,BOYD,38.4505999,-82.6761358
BI9575171,KY,BOYD,38.4505999,-82.6761358
FC0920858,KY,BOYD,38.4505999,-82.6761358
FO2987076,KY,BOYD,38.4505999,-82.6761358
BR8554075,KY,BOYD,38.5002889,-82.6770972
FB0514059,KY,BOYD,38.5002889,-82.6770972
BF7000514,TN,HAWKINS,36.5264732,-82.685807
AB2877186,KY,BOYD,38.5092714,-82.6939691
BE9150450,NC,TRANSYLVANIA,35.2743466,-82.7027178
BR9150450,NC,TRANSYLVANIA,35.2743466,-82.7027178
BW5431402,NC,TRANSYLVANIA,35.2773493,-82.7041906
BB6637764,NC,TRANSYLVANIA,35.2752464,-82.7041936
FH0104555,KY,BOYD,38.4006803,-82.7098145
BW6056306,KY,BOYD,38.3883206,-82.711277
BC6807866,TN,HAWKINS,36.5219787,-82.7125608
BS8298110,KY,LETCHER,37.1912283,-82.7135553
BB9918585,KY,BOYD,38.3883672,-82.7146533
AF1972656,KY,FLOYD,37.3527925,-82.7164836
BR3656975,KY,GREENUP,38.5220034,-82.7171088
FW0700333,NC,TRANSYLVANIA,35.2479103,-82.7215212
BS8060953,KY,GREENUP,38.5161771,-82.7226172
BC6050493,KY,GREENUP,38.5167908,-82.7232917
AR5220190,NC,TRANSYLVANIA,35.2474243,-82.723376
BM6062373,NC,TRANSYLVANIA,35.2431787,-82.7241136
BK6488933,NC,TRANSYLVANIA,35.2403344,-82.7254414
BI9245211,NC,TRANSYLVANIA,35.2404244,-82.7268668
FK0444327,NC,TRANSYLVANIA,35.241415,-82.7275669
FB0935998,NC,TRANSYLVANIA,35.2268976,-82.7380647
FG0886626,NC,TRANSYLVANIA,35.2268976,-82.7380647
FG3967950,NC,TRANSYLVANIA,35.2268976,-82.7380647
BM8694122,KY,BOYD,38.3963352,-82.7394087
BF0301490,VA,WISE,36.8827774,-82.7450392
FM2031312,KY,FLOYD,37.5797142,-82.7473746
BM7411212,KY,FLOYD,37.4568096,-82.7474229
BM3438846,KY,FLOYD,37.4586472,-82.7510227
FM1864405,KY,FLOYD,37.5738601,-82.7520349
BP9538402,KY,FLOYD,37.4739797,-82.7544894
BT5208548,VA,WISE,36.877083,-82.7545
AM2030687,KY,FLOYD,37.564174,-82.758921
BW5452002,TN,GREENE,36.1876449,-82.7594915
BR2107820,KY,FLOYD,37.5597701,-82.7599128
AR2091875,KY,FLOYD,37.560257,-82.759972
BD5001033,KY,FLOYD,37.5610928,-82.7607994
FU4872455,VA,WISE,36.8649314,-82.7631833
BL6079948,KY,FLOYD,37.7294697,-82.7656486
FL4637154,KY,FLOYD,37.7294697,-82.7656486
BC2615081,KY,FLOYD,37.6645248,-82.7660279
BM6664470,KY,FLOYD,37.7294325,-82.7671575
BN9714278,KY,FLOYD,37.7298102,-82.7693914
FR4453306,KY,FLOYD,37.7298102,-82.7693914
BF7403950,VA,WISE,36.8695355,-82.7725802
AC5343239,KY,FLOYD,37.6683064,-82.773351
FV1685063,KY,FLOYD,37.6708221,-82.7749305
BM3896062,VA,WISE,36.8665314,-82.7751412
FF3678173,TN,GREENE,36.18245,-82.776847
BR1749273,KY,FLOYD,37.6844741,-82.7801323
AL2753754,KY,FLOYD,37.6828559,-82.7804923
FC1256608,VA,WISE,36.9064218,-82.7808272
BM9483695,KY,FLOYD,37.6845682,-82.781416
AA8377512,VA,WISE,36.9073521,-82.7814843
BW5496903,KY,FLOYD,37.6551377,-82.781817
BF9074472,KY,FLOYD,37.683859,-82.782238
AT7665637,TN,GREENE,36.1786073,-82.7834384
BR3555111,VA,WISE,36.8602477,-82.7839374
FC1251999,TN,GREENE,36.1812158,-82.7864869
FS0316465,KY,FLOYD,37.6592725,-82.7872077
AR3108669,KY,FLOYD,37.659204,-82.787433
BW8300220,TN,GREENE,36.1762481,-82.7936507
FW2229587,KY,LETCHER,37.117157,-82.79498
BK2337360,TN,GREENE,36.1749697,-82.7955456
AR8276405,TN,GREENE,36.1762417,-82.7963456
BM3854800,KY,JOHNSON,37.8055242,-82.7985216
BV5737258,VA,SCOTT,36.7106762,-82.7986194
BH2489032,TN,GREENE,36.1722785,-82.7992088
BH2996784,KY,JOHNSON,37.8111033,-82.799597
BD8968173,KY,JOHNSON,37.8110698,-82.8028088
BP8339550,KY,JOHNSON,37.8110698,-82.8028088
BW5496991,KY,JOHNSON,37.8102782,-82.8037748
BK3378951,KY,JOHNSON,37.8104234,-82.8040069
BV7526176,KY,JOHNSON,37.8108148,-82.805314
BR3562318,KY,JOHNSON,37.8102557,-82.8060296
FH1454999,KY,FLOYD,37.5165586,-82.8062191
BB3475147,KY,JOHNSON,37.8137463,-82.8063101
FF1679476,KY,JOHNSON,37.8137463,-82.8063101
AC6937683,TN,GREENE,36.1732319,-82.8119025
BT4966288,TN,GREENE,36.1675772,-82.8122603
FT1707148,TN,GREENE,36.1675772,-82.8122603
BW7411185,KY,LETCHER,37.1130228,-82.8126615
AC0401202,TN,GREENE,36.1696415,-82.8129402
BG8618689,TN,GREENE,36.1677966,-82.8131023
BF8029589,TN,GREENE,36.1719348,-82.815249
BR3339618,TN,GREENE,36.168903,-82.8216895
BK0589311,KY,LETCHER,37.1176763,-82.8231144
BF6794362,KY,JOHNSON,37.8251769,-82.826241
AS8923559,KY,GREENUP,38.5678855,-82.8264462
FL4514762,KY,FLOYD,37.4661333,-82.8289985
AC0393734,TN,GREENE,36.1641187,-82.8295076
BL4844329,KY,FLOYD,37.465963,-82.830404
BC6586258,TN,GREENE,36.1633822,-82.8336223
AM3191955,NC,HAYWOOD,35.5330015,-82.8386713
AR2845420,KY,LETCHER,37.1225668,-82.8407122
AP1313206,KY,LETCHER,37.1221457,-82.8412947
FW3796022,KY,LETCHER,37.1254426,-82.8421008
AW7329938,KY,LETCHER,37.1254187,-82.842266
AS8395370,KY,LETCHER,37.1250595,-82.8431337
BC8743583,NC,HAYWOOD,35.5308713,-82.8439943
FW1623847,NC,HAYWOOD,35.5308713,-82.8439943
FA2626553,TN,GREENE,36.146884,-82.8459459
AA6144098,TN,GREENE,36.1465597,-82.8461251
BR0305208,TN,GREENE,36.146977,-82.8481599
FW0991059,TN,GREENE,36.1534642,-82.849338
BI8066993,NC,HAYWOOD,35.5512058,-82.8495672
BE5296733,NC,HAYWOOD,35.5330074,-82.8527459
BR5296733,NC,HAYWOOD,35.5330074,-82.8527459
FB3424847,TN,HAWKINS,36.4687198,-82.8534822
FS1672028,TN,HAWKINS,36.4687198,-82.8534822
BW6716712,TN,HAWKINS,36.4689847,-82.8536925
BI6717093,KY,LETCHER,37.1835121,-82.908032
BT5383803,KY,GREENUP,38.7278578,-82.9323829
BM3816723,TN,GREENE,36.1865325,-82.9342763
FM3799787,TN,GREENE,36.1865459,-82.9344419
BK3392355,KY,CARTER,38.3489579,-82.934526
FS3633181,KY,KNOTT,37.3133994,-82.9358886
BE4920888,KY,KNOTT,37.3136473,-82.9368196
BE9545635,KY,KNOTT,37.3136473,-82.9368196
FE2447832,KY,KNOTT,37.3136473,-82.9368196
AR3172448,KY,KNOTT,37.3144339,-82.9426774
BT5207849,NC,TRANSYLVANIA,35.1116982,-82.9432496
BR0356039,KY,CARTER,38.3314997,-82.9451983
BG9644192,KY,CARTER,38.3306361,-82.9465007
FT1779567,KY,CARTER,38.3306361,-82.9465007
FH0911924,KY,CARTER,38.3314189,-82.947257
BH3676597,KY,CARTER,38.3327993,-82.9480762
FH1259666,NC,HAYWOOD,35.5268252,-82.9551458
AM6817398,KY,GREENUP,38.718113,-82.963036
AR2290954,KY,HARLAN,36.9735015,-82.9744334
BC8333065,KY,HARLAN,36.9747527,-82.9792135
BF2268488,KY,KNOTT,37.3351049,-82.9816967
AV6553728,NC,HAYWOOD,35.4978827,-82.9832728
FA2419883,NC,HAYWOOD,35.4987326,-82.9843436
FK0652671,NC,HAYWOOD,35.4987326,-82.9843436
BM7763750,NC,HAYWOOD,35.4902903,-82.9872462
BE5298826,NC,HAYWOOD,35.5022083,-82.9877446
BR5298826,NC,HAYWOOD,35.5022083,-82.9877446
AK6300204,KY,KNOTT,37.330241,-82.988223
BK6300204,KY,KNOTT,37.330241,-82.988223
FF1076365,TN,HAWKINS,36.4156107,-82.990138
FU0735730,KY,KNOTT,37.329625,-82.9904395
AR3119066,NC,HAYWOOD,35.5034527,-82.9908064
AR8967931,TN,HAWKINS,36.4188675,-82.9925729
BP5776818,NC,HAYWOOD,35.50452,-82.9929753
BK9496490,KY,KNOTT,37.3556473,-82.9934574
BK6488957,NC,HAYWOOD,35.5099557,-82.9943362
BT6259940,TN,HAWKINS,36.4131591,-82.9949659
AH1406102,NC,HAYWOOD,35.4780214,-83.0027112
BW4282303,NC,HAYWOOD,35.4779556,-83.0035703
BW5431337,NC,HAYWOOD,35.4666767,-83.0099165
AP7155826,TN,HAWKINS,36.3946792,-83.0135614
BF8182026,VA,LEE,36.7629069,-83.0151502
BR3586546,VA,LEE,36.7607178,-83.0152721
BR5967419,TN,HAWKINS,36.3964659,-83.015891
BM7645495,TN,HAWKINS,36.4019421,-83.0161216
FW0677116,TN,HAWKINS,36.3970558,-83.0170474
BW7632082,TN,HAWKINS,36.3964688,-83.0196888
BA2925115,KY,HARLAN,36.9662728,-83.0222029
BP4315152,VA,LEE,36.7579295,-83.0277603
BC5236460,VA,LEE,36.7534444,-83.0379639
FP2991001,KY,MAGOFFIN,37.742198,-83.0461169
AJ1561059,VA,LEE,36.7508656,-83.050559
AC3176004,KY,MAGOFFIN,37.7442936,-83.0550634
AR1570135,KY,MAGOFFIN,37.7474129,-83.0620194
BT2547202,KY,MAGOFFIN,37.7464756,-83.062942
AW2993079,KY,MAGOFFIN,37.7524157,-83.0687807
FS2880070,KY,PERRY,37.2060393,-83.0760722
FB0286357,TN,HAWKINS,36.253148,-83.081644
BC2539750,TN,HAWKINS,36.256382,-83.086398
AL2554485,KY,PERRY,37.1221718,-83.0866752
BB8645701,TN,HAWKINS,36.257046,-83.086851
FB3451731,TN,HAWKINS,36.257046,-83.086851
BC1274682,NC,JACKSON,35.1203849,-83.087484
BI7152161,NC,JACKSON,35.120204,-83.087962
FR1231632,KY,PERRY,37.2052675,-83.0907751
BW9908596,VA,LEE,36.7250918,-83.1034006
BD0936863,KY,ELLIOTT,38.086616,-83.1259492
AJ7441215,VA,LEE,36.683578,-83.126163
BH6019219,KY,ELLIOTT,38.0816892,-83.13488
AH3138357,KY,PERRY,37.3028439,-83.1652312
BH3138357,KY,PERRY,37.3028439,-83.1652312
BN6170524,KY,LEWIS,38.6060424,-83.1737764
BD9032931,KY,CARTER,38.301282,-83.173995
AJ6596348,TN,COCKE,35.9639798,-83.1764771
BR0860595,KY,CARTER,38.2980275,-83.1792611
BF3526401,TN,COCKE,35.9665769,-83.1795291
BC8564901,KY,CARTER,38.2973343,-83.1814381
FC3397379,KY,CARTER,38.2973343,-83.1814381
FO4338857,KY,CARTER,38.2973343,-83.1814381
BF7440150,TN,COCKE,35.966888,-83.18147
FM1522336,KY,CARTER,38.300127,-83.1814966
FW1266990,TN,COCKE,35.967489,-83.186327
BS4631568,KY,PERRY,37.2458791,-83.1869599
FE3125918,KY,PERRY,37.2458606,-83.1869637
AW9117880,TN,COCKE,35.967521,-83.187186
FM0010746,KY,PERRY,37.2458819,-83.1876963
FW0189060,TN,COCKE,35.9677914,-83.1917774
AR2342412,TN,COCKE,35.9622162,-83.1942469
BM7725419,NC,MACON,35.0525433,-83.1961094
AN9371333,TN,COCKE,35.9558024,-83.1965538
BH0695087,KY,PERRY,37.2546538,-83.1973022
BD5195145,KY,PERRY,37.2583318,-83.1988209
FB1318307,KY,PERRY,37.2600065,-83.1996867
AT5998933,TN,COCKE,35.952646,-83.199958
FT1135385,TN,COCKE,35.952646,-83.199958
BH3031109,NC,MACON,35.0536447,-83.2010829
BR0320123,NC,JACKSON,35.3514225,-83.2013199
FA1207059,KY,PERRY,37.251986,-83.201571
BE2718217,NC,JACKSON,35.38666,-83.2019163
FM2336798,NC,JACKSON,35.3823881,-83.2024501
BW5431541,NC,JACKSON,35.3614176,-83.2045842
FE3592638,TN,HAMBLEN,36.2523023,-83.2058925
BF8443703,TN,COCKE,35.9720837,-83.2062581
BP9915440,KY,PERRY,37.288473,-83.20873
BW5451997,TN,COCKE,35.9441317,-83.212116
AK3205324,NC,JACKSON,35.3740417,-83.2129114
BW5495747,KY,PERRY,37.298941,-83.2136227
BE5298799,NC,JACKSON,35.3745434,-83.2142504
BR5298799,NC,JACKSON,35.3745434,-83.2142504
FF4016689,TN,COCKE,35.9743717,-83.2159828
BR3339606,TN,HANCOCK,36.5302113,-83.2171792
AT9807883,TN,HANCOCK,36.5301083,-83.2179533
BK5795375,KY,PERRY,37.2790676,-83.218142
FF3272755,KY,PERRY,37.2790676,-83.218142
FR2323816,KY,PERRY,37.2790676,-83.218142
BR4276057,KY,PERRY,37.2770647,-83.2232427
FF1216250,KY,PERRY,37.2826844,-83.2243357
FK4182565,KY,PERRY,37.2836455,-83.22471
BC8833863,KY,PERRY,37.2764752,-83.2248146
BC9506025,KY,PERRY,37.2764752,-83.2248146
BK9525619,KY,PERRY,37.2804812,-83.2254807
FU0546373,KY,PERRY,37.2782242,-83.2273874
BA0863426,KY,PERRY,37.2789366,-83.2282629
BH4405355,KY,PERRY,37.2745694,-83.2299006
BR3686714,KY,PERRY,37.2794611,-83.2322817
FF2232673,TN,HAMBLEN,36.2360154,-83.242906
BW5452040,TN,HAMBLEN,36.2141251,-83.2558091
BR0803672,KY,MORGAN,37.9219153,-83.2588802
AP4720947,KY,MORGAN,37.9184472,-83.2601773
BM7411224,KY,MORGAN,37.9201535,-83.2650719
BF0203769,KY,MORGAN,37.9189796,-83.2654893
AR2091697,TN,HAMBLEN,36.2257815,-83.2672005
FW1670202,TN,HAMBLEN,36.2268577,-83.2675768
BC7731397,TN,HAMBLEN,36.225785,-83.267713
BR3410622,TN,GRAINGER,36.344724,-83.269128
BD5103116,TN,GRAINGER,36.3421995,-83.2787175
FD3580405,TN,GRAINGER,36.3421995,-83.2787175
FF4867288,TN,HAMBLEN,36.2171578,-83.2796998
BK5967382,TN,JEFFERSON,36.1070654,-83.2816595
FR1902180,KY,MORGAN,37.8964658,-83.2839632
BM4517807,TN,HAMBLEN,36.2045565,-83.2856708
BS7959313,TN,JEFFERSON,36.1079294,-83.286659
BR3734402,TN,HAMBLEN,36.2049389,-83.2868471
FP1890284,TN,HAMBLEN,36.232242,-83.286974
FW0837801,TN,HAMBLEN,36.2127709,-83.2910265
BM9083813,TN,HAMBLEN,36.213071,-83.2933668
BM9087544,TN,HAMBLEN,36.213071,-83.2933668
FM1845253,TN,GRAINGER,36.3450549,-83.2934509
BG3686031,TN,HAMBLEN,36.2125122,-83.3032224
BG9375519,TN,HAMBLEN,36.2125122,-83.3032224
BM8527674,TN,HAMBLEN,36.2125739,-83.303656
BM3491711,TN,HAMBLEN,36.2115784,-83.3043986
BC3491723,TN,HAMBLEN,36.2083032,-83.3075068
FB2330948,TN,HAMBLEN,36.2029232,-83.3085141
BC5696907,NC,SWAIN,35.4711929,-83.3095985
BH0695013,KY,HARLAN,36.8111807,-83.3116685
BP4068563,KY,LEWIS,38.597412,-83.3120835
BH7411173,KY,HARLAN,36.8093892,-83.3138428
FC3660342,NC,JACKSON,35.4626262,-83.3139476
BA4331409,KY,LEWIS,38.6012137,-83.3162404
BH8714316,KY,HARLAN,36.8157968,-83.3170577
BW5497044,KY,HARLAN,36.8174067,-83.3182623
BW7609538,TN,HAMBLEN,36.2062775,-83.3190629
AC0401199,TN,HAMBLEN,36.2073559,-83.3202326
BK5545542,KY,HARLAN,36.825221,-83.322332
FP1127768,KY,LEWIS,38.5975895,-83.3233446
FD1020104,KY,HARLAN,36.8587429,-83.3236997
BF6412833,TN,HAMBLEN,36.2082864,-83.3247353
BL9188687,KY,LEWIS,38.5825659,-83.3272501
FF3122669,TN,HAMBLEN,36.2004093,-83.3337835
AK6658770,TN,HAMBLEN,36.2028227,-83.3362243
BR2404654,TN,HAMBLEN,36.2003152,-83.3404685
BM2424896,TN,HAMBLEN,36.1976963,-83.3453636
FI3629043,TN,HAMBLEN,36.1981603,-83.353726
BW5430943,NC,MACON,35.1820601,-83.3544112
BH7432189,KY,BREATHITT,37.5543053,-83.3579024
BW5495634,KY,BREATHITT,37.5521308,-83.3590282
BB7415866,NC,MACON,35.1737355,-83.3611573
BJ6582452,KY,BREATHITT,37.5577695,-83.3666573
